airline_sentiment,text
1,Happy #TT to my friends @AmericanAir . Hope the weather isn't causing you too many headaches.
2,"@AmericanAir if i want to change my flight due to weather conditions in Dallas this weekend, i should be able to cover change fee with miles"
0,@AmericanAir I need an answer why we can't get into Wichita Falls.
0,@AmericanAir I need refund.
0,"@AmericanAir really needs to get a a clue and start treating people like humans, not animals.  #americandairlinesSUCKS"
0,@AmericanAir why is raleigh not on the updated southern states advisory???
0,@AmericanAir Is large Wichita Falls Airport not receiving any arrivals? I have called and no one answers. I been waiting for 1 day
2,@AmericanAir now I understand!!
2,@AmericanAir fly my child
2,@AmericanAir and then wanted to change it to BA for Avios.
2,"@AmericanAir 
Thank you for responding...My laptop is in my bag and I need it for work. I am worried. The file code is UTEVGW."
0,@AmericanAir thanks for finally letting me get through to book my flight. Frustration  set in... #donedeal #talktoahuman
0,"Yes, and it gets disconnected due to the lack of WIFI strength “@AmericanAir: @MauererPower Have you reached out to @Gogo for help, David?”"
0,@AmericanAir now we are waiting on nitrogen for the struts and the airport nozzle is not calibrated so they are trying to find another???
0,@AmericanAir DM me and I can explain the whole story. I should have been on an earlier flight not US1937
0,@AmericanAir I picked the nonstop flight bc I had things to get to. Should’ve taken diff route or airline I suppose!
1,@AmericanAir Your response has been incredible. Truly amazed at the steps you have taken to enhance your customer relations. Big thank you 😄
2,@AmericanAir I'll DM you.
0,@AmericanAir Is there lack of communication/competition between the American and the Air by any chance?
0,@AmericanAir over 70 days  no contact from a human or apology letter. @AmericanAir is #yucki. Read all about it soon http://t.co/9R9OmzQAVI
0,@AmericanAir Well I'm showing I am still sitting at the gate on the plane that has not departed?
0,"@AmericanAir Just got a call from baggage dept. ""...still looking for your property"". It's went missing 1/28. PRERECORDED NO HUMAN SERVICE!!"
0,@AmericanAir there is a fat man stuck in your airplanes bathroom
2,@AmericanAir Connection is US2065
2,@AmericanAir I am dealing with the reFlight Booking Problems agent in the Miami airport now
0,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?
1,@AmericanAir Thank you for the quick customer service today. #RefundProcedureNotTooPainful I know that Winter Weather is not your fault.
2,"@AmericanAir is there any way to manually add gift cards to an ex-EU ticket( AA metal on long haul,BA for intra-EU)?"
0,"@AmericanAir once again flying AA4285, once again 60+ min delay because of mechanical issues. Perhaps you should consider maintenance?"
0,@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.
0,"@AmericanAir As I already have a booked flight that I can't use &amp; can't change w/o a $200 fee, Flight Booking Problems a different type of ticket...1/2"
2,"@AmericanAir depends on the terminal, what' the best option? Arrive C, depart A. Breakfast burrito is what I'm craving.. Any update on 1119?"
0,@AmericanAir living in DFW.. Your Hub.. Hate having to fly to JFK to get to Ireland
0,@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220
0,"@AmericanAir how do I talk to an actual person that will help me, and do what you guys should do?"
0,@AmericanAir Customer service provides no wiggle room to change flight without a $200 change fee. @southwest has always been accommodating.
0,"@AmericanAir flight AA1119, cx to AA157. Killing my layover, still wanting breakfast. I'm hungry! Get me to DFW!"
1,"@AmericanAir Yes, thank you. Just not how I wanted to start my vacation!"
1,@AmericanAir thank you for replying. Trying to figure out how to get from there from DFW
0,"“@AmericanAir: @Dumas2TTG Good morning, Tamara. We'll try to get you comfortably on a flight as soon as we can.”#NoXTraLegRoom #NoCoatCloset"
1,@AmericanAir why thank you!! Yayayay!!
2,@AmericanAir @USAirways She's on Manch to Charlotte Fl 4628 Told her she could get on a 4pm flight to West Palm Beach. Nothing earlier?
0,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!
0,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff."
2,"I'd like the 11c I originally tried for @AmericanAir - again, happy to pay the difference"
2,@AmericanAir when will you be issuing a weather advisory for RDU?? the entire state of NC has shut down from the overnight winter storm.
2,@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?
0,@AmericanAir - 6 months ago best catering out of all domestic airlines. Today. Worst on the planet. And I've flown almost all of them
0,@AmericanAir  thanks for making the worst fly experience ever. Will never book again with your airline. Train your flight attendants better.
1,@AmericanAir thanks for the great customer service. Family made it back to SAT safely. The weather at DFW made things a little worrisome.
0,"@AmericanAir Your AA3465 staff are refusing to allow a woman to board. She was here at 8 for 8:16 departure. Sign still ""Now Boarding""..."
1,@AmericanAir fantastic thanks! Will try and tweet a photo of the view :)
1,"@AmericanAir Thanks, have emailed them. How long should I expect for a response?"
1,@AmericanAir great job TYR ground crew...now let's get this bird outta here!!!  Tell flight 3200 to wait on me...be there in 45 mikes!
2,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??
0,@AmericanAir as your flight attendants are an extension of your brand - bitchy flight attendants on 5:30 am flights are not appreciated.
0,"@AmericanAir again, no special meal catered for me in F JFK-LAX. thankfully i'm on qantas the rest of way-i fear what youd NOT cater on that"
0,@AmericanAir 140 characters aren't enough to describe how inconsiderate your employees are
2,@AmericanAir hi when will your next set of flights be out for next year from Dublin???
0,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people
0,@AmericanAir thank you for the robotic and non helpful assistance.
0,@AmericanAir I fly weekly with you and haven't seen one
1,@AmericanAir thanks! Flight 2160 today. Great crew!
1,@AmericanAir is rising like the sun at DCA this morning.  @NATCA members have the best view. #avgeek http://t.co/VAhdekVOKe
2,"@AmericanAir and @CVGairport get it together, perfect combination for delays and Cancelled Flightlations"
2,"@AmericanAir Thank you for the info! Changes need to be made over the phone, correct? Is there any way an AA agent can call me directly?"
0,@AmericanAir are you a bot? Haha always same lies from you!
0,@AmericanAir fortunately the window seat was a no-show. Able to scoot over and create space.
0,@AmericanAir so I have to call back at 9 since the department is closed. This has to be the biggest bunch of bull!
0,@AmericanAir just need to know why it wasn't done like it was promised it would yesterday
0,@AmericanAir 3 months of straight travel ahead. Time to find new airline.
2,@AmericanAir record number is BPDFPP.
2,"@AmericanAir Embassy Suites
13341 Woodland Park Drive
Herndon, Virginia, 20171 
US 
+1-703-464-0200"
0,"@AmericanAir LAX-OGG-LAX using hard earned miles and was given lousy service, faulty seats on both legs and damaged bag. Your customer care"
0,@AmericanAir they were no where to be found at Midnight Last Night! I would think the agent in LAX could have relayed that info.Bag on flt
0,@AmericanAir it isn't good enough. You need to provide a phone number. Other partners do. Should be investigated by @IATA @TheFAAOnline
2,Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”
0,"@AmericanAir yes it is in Dulles and I need it delivered to the Embassy Suites in Herndon, VA. I'm still in Chicago from the fiasco in LAX"
0,@AmericanAir what's the point? So I can wait for another 6 weeks. U r one of the only airlines that refuses to handle complaints by phone
0,"@AmericanAir would have been had I seen this before 1130pm EST, when I was sound asleep."
0,"@AmericanAir when you strand someone in a city without luggage you would think AA would want to earn your business, but guess not?"
0,@AmericanAir needs to get their shit together. 2 counter people &amp
0,@AmericanAir I know your policy. Just asking for a little kindness due to extenuating circumstances.
0,"@AmericanAir @Delta Maybe? Long trip, Late Flight night &amp; queues at baggage claims in two terminals, no good. I thought I paid for it 50$ instead."
0,".@AmericanAir Alright prove it: (1/3) 3 days ago, I sat on a plane at JFK for 3 hrs, deplaned for 3 more, and when I re-boarded..."
0,"@AmericanAir leave us stranded, send baggage with important medication to different city for 4days&amp;apologise with a $50 voucher. appalling."
0,"@AmericanAir I've been trying to change a Thursday flight and there's a ridiculous wait time on the phone, and your website isn't helping"
2,@AmericanAir Plane Veers Off Runway at Icy Dallas Airport http://t.co/DW6VDvqXBB
