airline_sentiment,text
0,youre really fudgin up with all these delays  
0,and i cant get through on any phones
1, janet amp my denphl  flight cancelled flightled saturday usair rescheduled automatically amp notified us by email at no additional cost
0,after  hrs of trying to reach real human finally did and been on hold for  hrs for out of synch reservation
0,always nice when a customer service manager threatens customers standing in his understaffed lines for the last hour
0,what is with your lost amp found  my wife lost her phone in philly amp followed your web instructions to call an   no answer
0,clt please send more than one cust svc rep to your cust svc counter to assist a line out the door 
0, how do i get an answer to my question  holding for hours  after x getting your message just said you arent taking calls
0,so farmy phone wait time is longer than s coverage 
0,southern hospitality luggage delivery service from sav is awful great  delivering empty promises but not luggage amp
0,we dont control your stupidity in not having room to have a plane come in you better not mess with us now
0,can someone please answer my call i have been waaaaaaiting
0,  us airways dont care for customers worst experience today with us airways myself wife and toddler
0,your rude staff said i dont care that we are out of market place food youre going on vacation and i have to work nice huh
2,what happens to frequent flyer miles earned once merger is complete with aa
0,why does this flight keep getting delayed late flightr and late flightr
0,on top of that a dozen ppl missed connections and you have one person at customer service abysmal
0,how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them
0,please help need our plane to wait to go to on tarmac over an hr baggage took  and still not here thru customs
0,ur specialist said they would talk to the stewardess about not serving drunks drinks really how does that help
0,when the inbound flight arrives after the scheduled outbound departure and still on time 
0,thanks for three cancelled flightled flight and making us go from raleigh to charlote to lexington to philly istead of raleigh to philly
2,i have received two reservation checkins for two different flights for my one flight tomorrow morning need assistance asap
0,pissing off thousands of east coast customers  when the delay is longer than the flight  you  fail
0, hours and counting what kind of travel voucher do i get for this
0,weve been waiting at the gate for  hrs why are we now waiting to stow the luggage
0,thats h m waiting to get my bag hm of flight delays plus the hrs of delay i had on the way out never flying you again
2,pilot says that we are going to take off in  minutes so maybe the systems came back online
0,according to your costumer support your website is holding my money hostage and you cant do anything about it
